,index,MARS,known_types,Obp19d,Obp56d,Obp83a,seq_batch,seq_depth,HDBSCAN_attempt,Or85c,5-HT1A,5-HT2B,Type,annotated
1067,ORNnuclei_adult_nSybUNC84GFP_P10_D19,25,NaN,10.848076,10.736178,10.170896,Plate #10 (unc84::GFP),370732,12,0.0,0.0,0.0,Or_MARS25,unannotated
1068,ORNnuclei_adult_nSybUNC84GFP_P3_M4,15,DM1/VA2,11.746331,10.847381,0.5052413,Plate #3 (unc84::GFP),2384582,5,0.0,0.0,0.87870294,Or_VA2,VA2
1069,ORNnuclei_adult_nSybUNC84GFP_P7_N5,9,VM1/VL1,12.2292385,7.6008005,8.728001,Plate #7 (unc84::GFP),217482,1,0.0,12.271445,0.0,Ir_MARS9,unannotated
1070,ORNnuclei_adult_nSybUNC84GFP_P5_F18,19,VM1/VL1,7.19649,0.0,5.4466777,Plate #5 (unc84::GFP),1009088,1,0.0,0.0,2.574094,Ir_VL1_VM1,VL1_VM1
1071,ORNnuclei_adult_nSybUNC84GFP_P3_D12,0,V,10.332814,0.0,0.0,Plate #3 (unc84::GFP),1023516,0,0.0,0.9833306,0.9833306,Gr_V,V
1072,ORNnuclei_adult_nSybUNC84GFP_P7_M9,20,NaN,9.52376,8.959581,8.464662,Plate #7 (unc84::GFP),491089,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1073,ORNnuclei_adult_nSybUNC84GFP_P2_H1,24,NaN,9.745265,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),1535130,14,0.0,0.0,0.0,Or_MARS24,unannotated
1074,ORNnuclei_adult_nSybUNC84GFP_P5_K22,9,VM1/VL1,0.0,0.0,7.0817485,Plate #5 (unc84::GFP),304918,1,0.0,11.575067,3.4381213,Ir_MARS9,unannotated
1075,ORNnuclei_adult_nSybUNC84GFP_P7_E4,19,NaN,9.759517,0.0,0.0,Plate #7 (unc84::GFP),465478,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1076,ORNnuclei_adult_nSybUNC84GFP_P9_A13,20,NaN,12.50445,0.0,11.804166,Plate #9 (unc84::GFP),460968,1,0.0,0.0,2.4164875,Ir_MARS20,unannotated
1077,ORNnuclei_adult_nSybUNC84GFP_P5_G24,24,DL5,10.4644375,0.0,0.0,Plate #5 (unc84::GFP),58078,14,0.0,0.0,0.0,Or_MARS24,unannotated
1078,ORNnuclei_adult_nSybUNC84GFP_P7_G9,14,DM1/VA2,8.40331,0.0,3.476005,Plate #7 (unc84::GFP),296235,7,0.0,0.0,2.1295133,Or_DM1,DM1
1079,ORNnuclei_adult_nSybUNC84GFP_P9_L4,20,NaN,11.56215,0.0,0.0,Plate #9 (unc84::GFP),647081,1,0.0,0.0,1.3478932,Ir_MARS20,unannotated
1080,ORNnuclei_adult_nSybUNC84GFP_P1_M24,4,DA1,15.367481,4.6594424,3.1843624,Plate #1 (unc84::GFP),247203,12,0.0,0.0,9.640093,Or_VA1v,VA1v
1081,ORNnuclei_adult_nSybUNC84GFP_P8_H4,24,NaN,13.687458,12.6773205,7.2670727,Plate #8 (unc84::GFP),385544,1,0.0,0.0,1.8454851,Or_MARS24,unannotated
1082,ORNnuclei_adult_nSybUNC84GFP_P9_I5,7,DC1,9.229183,0.0,0.0,Plate #9 (unc84::GFP),248685,15,0.0,0.0,12.372015,Or_DC1,DC1
1083,ORNnuclei_adult_nSybUNC84GFP_P10_N12,3,DC2,10.099356,0.0,0.0,Plate #10 (unc84::GFP),52007,11,0.0,0.0,9.552475,Or_DC2,DC2
1084,ORNnuclei_adult_nSybUNC84GFP_P9_F18,7,DC1,5.742434,4.426386,0.0,Plate #9 (unc84::GFP),780419,15,0.0,0.0,8.226689,Or_DC1,DC1
1085,ORNnuclei_adult_nSybUNC84GFP_P9_E13,25,NaN,12.518987,8.765195,13.557855,Plate #9 (unc84::GFP),62198,12,0.0,9.435338,0.0,Or_MARS25,unannotated
1086,ORNnuclei_adult_nSybUNC84GFP_P2_L23,3,DC2,13.544101,4.1290374,9.294361,Plate #2 (unc84::GFP) (unc84::GFP),60617,11,0.0,0.0,12.789171,Or_DC2,DC2
1087,ORNnuclei_adult_nSybUNC84GFP_P7_C10,20,NaN,9.044052,9.389093,7.0793314,Plate #7 (unc84::GFP),595967,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1088,ORNnuclei_adult_nSybUNC84GFP_P8_L18,11,VM3,9.598799,0.0,7.63687,Plate #8 (unc84::GFP),676652,17,0.0,0.0,0.0,Or_VM3_VA5,VM3_VA5
1089,ORNnuclei_adult_nSybUNC84GFP_P1_I22,4,VA1v,10.624868,9.715869,12.1877365,Plate #1 (unc84::GFP),157153,-1,0.0,2.880338,2.880338,Or_VA1v,VA1v
1090,ORNnuclei_adult_nSybUNC84GFP_P10_I4,14,DM1/VA2,11.712973,9.479887,0.0,Plate #10 (unc84::GFP),597431,7,0.0,0.0,13.021198,Or_DM1,DM1
1091,ORN_10day_nuclei_P2_F13,22,VA1d,14.369748,7.492164,12.274497,Plate #2 (lam::GFP),117293,-1,0.0,0.0,0.0,Or_MARS22,unannotated
1092,ORNnuclei_adult_nSybUNC84GFP_P9_M21,9,VM1/VL1,7.4649153,3.4356384,11.595917,Plate #9 (unc84::GFP),916490,1,0.0,0.0,4.206167,Ir_MARS9,unannotated
1093,ORNnuclei_adult_nSybUNC84GFP_P1_C9,14,DM1/VA2,0.0,0.0,5.0544252,Plate #1 (unc84::GFP),124107,6,0.0,0.0,0.0,Or_DM1,DM1
1094,ORNnuclei_adult_nSybUNC84GFP_P3_L12,14,DM1/VA2,11.256936,5.7803373,5.4252477,Plate #3 (unc84::GFP),166787,6,0.0,0.0,7.2935863,Or_DM1,DM1
1095,ORNnuclei_adult_nSybUNC84GFP_P6_K21,11,VM3,10.316441,6.9004254,9.311606,Plate #6 (unc84::GFP),379864,17,0.0,0.0,11.599034,Or_VM3_VA5,VM3_VA5
1096,ORNnuclei_adult_nSybUNC84GFP_P1_L17,3,DC2,7.1702533,0.0,0.0,Plate #1 (unc84::GFP),363553,-1,0.0,0.0,3.2097483,Or_DC2,DC2
1097,ORNnuclei_adult_nSybUNC84GFP_P7_O4,12,"DL2v/d, DP1l, DC4/DP1m",8.465475,2.4643922,8.566378,Plate #7 (unc84::GFP),663872,1,0.0,0.0,10.405868,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1098,ORN_10day_nuclei_P3_J17,0,V,11.058689,3.1736681,0.0,Plate #3 (lam::GFP),1370993,0,0.0,1.6727399,1.2979524,Gr_V,V
1099,ORNnuclei_adult_nSybUNC84GFP_P1_F20,14,DM1/VA2,8.254549,0.0,4.2407565,Plate #1 (unc84::GFP),1452044,7,0.0,0.0,0.0,Or_DM1,DM1
1100,ORNnuclei_adult_nSybUNC84GFP_P9_D15,22,NaN,12.562217,0.0,9.053117,Plate #9 (unc84::GFP),386645,12,0.0,0.0,0.0,Or_MARS22,unannotated
1101,ORNnuclei_adult_nSybUNC84GFP_P10_H16,18,NaN,10.823163,14.058636,7.200645,Plate #10 (unc84::GFP),225874,1,0.0,0.0,0.0,Ir_VP4_VP1d,VP4_VP1d_VP2
1102,ORN_10day_nuclei_P2_N21,22,DA3?,13.812624,8.934834,7.6016603,Plate #2 (lam::GFP),1226485,12,0.0,0.0,1.3954338,Or_MARS22,unannotated
1103,ORNnuclei_adult_nSybUNC84GFP_P10_L17,15,DM1/VA2,9.367665,2.3212543,10.573751,Plate #10 (unc84::GFP),250146,5,0.0,0.0,3.6996622,Or_VA2,VA2
1104,ORN_10day_nuclei_P2_I18,7,DC1,13.7637615,9.411428,11.494182,Plate #2 (lam::GFP),323548,15,0.0,0.0,12.262145,Or_DC1,DC1
1105,ORNnuclei_adult_nSybUNC84GFP_P10_I8,24,DM4,7.560261,0.0,0.0,Plate #10 (unc84::GFP),85224,2,0.0,0.0,0.0,Or_MARS24,unannotated
1106,ORN_10day_nuclei_P2_I4,7,NaN,10.84655,0.0,11.781357,Plate #2 (lam::GFP),1007959,12,0.0,8.763376,1.9914308,Or_DC1,DC1
1107,ORNnuclei_adult_nSybUNC84GFP_P7_J3,3,DC2,11.594821,9.342821,12.137665,Plate #7 (unc84::GFP),60154,11,0.0,0.0,8.147755,Or_DC2,DC2
1108,ORNnuclei_adult_nSybUNC84GFP_P9_E14,19,DM4,11.313164,0.0,11.80841,Plate #9 (unc84::GFP),56615,2,0.0,0.0,11.586084,Ir_VL1_VM1,VL1_VM1
1109,ORNnuclei_adult_nSybUNC84GFP_P7_O21,25,NaN,12.020195,6.7899776,6.909229,Plate #7 (unc84::GFP),209741,1,0.0,0.0,2.5280173,Or_MARS25,unannotated
1110,ORNnuclei_adult_nSybUNC84GFP_P3_E18,23,DL3/DA4m,7.4101014,0.0,0.0,Plate #3 (unc84::GFP),206998,-1,0.0,2.5437346,0.0,Or_VA6_DC3_DM3,VA6_DC3_DM3
1111,ORNnuclei_adult_nSybUNC84GFP_P3_O21,0,V,8.576233,10.583428,0.0,Plate #3 (unc84::GFP),470207,0,0.0,0.0,2.393264,Gr_V,V
1112,ORNnuclei_adult_nSybUNC84GFP_P7_P3,21,NaN,6.223971,0.0,6.223971,Plate #7 (unc84::GFP),176275,1,0.0,0.0,0.0,Ir_MARS21,unannotated
1113,ORN_10day_nuclei_P2_G16,19,VM1/VL1,13.166005,0.0,12.556034,Plate #2 (lam::GFP),104135,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1114,ORNnuclei_adult_nSybUNC84GFP_P10_N10,12,NaN,11.857224,0.0,0.0,Plate #10 (unc84::GFP),158531,1,0.0,0.0,0.0,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1115,ORN_10day_nuclei_P2_D13,18,DA3?,15.177303,7.5009856,9.717107,Plate #2 (lam::GFP),383029,1,0.0,0.0,3.5164027,Ir_VP4_VP1d,VP4_VP1d_VP2
1116,ORNnuclei_adult_nSybUNC84GFP_P6_H15,20,NaN,6.3132834,6.7558966,14.880719,Plate #6 (unc84::GFP),140088,1,0.0,0.0,7.543787,Ir_MARS20,unannotated
1117,ORNnuclei_adult_nSybUNC84GFP_P7_D14,17,NaN,9.948547,5.941015,11.370743,Plate #7 (unc84::GFP),248196,4,0.0,0.0,12.282201,Or_VA1d,VA1d
1118,ORNnuclei_adult_nSybUNC84GFP_P8_J3,2,DM2,6.1221824,7.451506,11.013376,Plate #8 (unc84::GFP),626308,3,0.0,0.0,0.0,Or_DM2,DM2
1119,ORN_10day_nuclei_P3_G17,22,NaN,13.716575,8.929498,10.962956,Plate #3 (lam::GFP),1968840,-1,0.0,0.0,1.3355632,Or_MARS22,unannotated
1120,ORNnuclei_adult_nSybUNC84GFP_P1_C15,0,V,10.248203,0.0,0.0,Plate #1 (unc84::GFP),1701732,0,0.0,0.0,1.9775301,Gr_V,V
1121,ORN_10day_nuclei_P2_E24,13,DM1/VA2,9.04673,0.0,10.277582,Plate #2 (lam::GFP),3142905,7,0.0,0.0,0.71048486,Ir_DP1m_DC4,DP1m_DC4
1122,ORNnuclei_adult_nSybUNC84GFP_P9_N15,25,DM1/VA2,12.624192,9.29934,12.392108,Plate #9 (unc84::GFP),734432,5,0.0,0.0,3.9979753,Or_MARS25,unannotated
1123,ORNnuclei_adult_nSybUNC84GFP_P10_I2,2,DM2,15.876466,12.909642,0.0,Plate #10 (unc84::GFP),226940,3,0.0,0.0,10.888571,Or_DM2,DM2
1124,ORNnuclei_adult_nSybUNC84GFP_P2_G3,7,DC1,9.689588,0.0,0.7344776,Plate #2 (unc84::GFP) (unc84::GFP),3012979,15,0.0,0.0,13.326322,Or_DC1,DC1
1125,ORNnuclei_adult_nSybUNC84GFP_P10_F8,22,NaN,12.502864,10.683619,10.932414,Plate #10 (unc84::GFP),229359,12,0.0,0.0,0.0,Or_MARS22,unannotated
1126,ORNnuclei_adult_nSybUNC84GFP_P2_G4,18,NaN,10.200031,0.0,9.094175,Plate #2 (unc84::GFP) (unc84::GFP),2386640,1,0.0,0.0,1.6299373,Ir_VP4_VP1d,VP4_VP1d_VP2
1127,ORN_10day_nuclei_P2_O23,15,DM1/VA2,10.478142,0.0,0.0,Plate #2 (lam::GFP),3398394,-1,0.0,8.791077,0.0,Or_VA2,VA2
1128,ORNnuclei_adult_nSybUNC84GFP_P5_D24,5,DA1,7.978149,0.0,0.0,Plate #5 (unc84::GFP),115468,4,0.0,0.0,12.47004,Or_DA1,DA1
1129,ORNnuclei_adult_nSybUNC84GFP_P10_P22,23,VA1v,14.547807,11.275977,13.038442,Plate #10 (unc84::GFP),180333,12,0.0,0.0,11.045594,Or_VA6_DC3_DM3,VA6_DC3_DM3
1130,ORNnuclei_adult_nSybUNC84GFP_P5_I18,14,DM1/VA2,6.3013463,0.0,7.5647516,Plate #5 (unc84::GFP),552225,7,0.0,0.0,10.5033245,Or_DM1,DM1
1131,ORNnuclei_adult_nSybUNC84GFP_P9_L20,15,DM1/VA2,8.683257,0.0,2.3801463,Plate #9 (unc84::GFP),475523,5,0.0,0.0,1.6336393,Or_VA2,VA2
1132,ORNnuclei_adult_nSybUNC84GFP_P7_C18,7,DC1,11.163516,0.0,0.0,Plate #7 (unc84::GFP),116016,20,0.0,0.0,7.8144674,Or_DC1,DC1
1133,ORNnuclei_adult_nSybUNC84GFP_P9_G2,20,NaN,4.825748,0.0,1.9014658,Plate #9 (unc84::GFP),365507,1,0.0,0.0,1.9014658,Ir_MARS20,unannotated
1134,ORN_10day_nuclei_P2_G17,24,NaN,9.39265,9.732657,0.0,Plate #2 (lam::GFP),391862,-1,0.0,0.0,10.979831,Or_MARS24,unannotated
1135,ORNnuclei_adult_nSybUNC84GFP_P6_H21,7,DA1,11.188365,3.2833993,9.5383835,Plate #6 (unc84::GFP),343388,4,0.0,0.0,4.4185343,Or_DC1,DC1
1136,ORNnuclei_adult_nSybUNC84GFP_P5_E11,9,VM1/VL1,0.0,0.0,0.0,Plate #5 (unc84::GFP),257362,1,0.0,0.0,2.2885292,Ir_MARS9,unannotated
1137,ORNnuclei_adult_nSybUNC84GFP_P8_C6,1,DM4,8.5510845,3.6795704,6.920078,Plate #8 (unc84::GFP),507902,2,0.0,0.0,10.961096,Or_DM4,DM4
1138,ORNnuclei_adult_nSybUNC84GFP_P1_F24,2,NaN,0.0,0.0,14.316307,Plate #1 (unc84::GFP),53286,3,0.0,0.0,0.0,Or_DM2,DM2
1139,ORNnuclei_adult_nSybUNC84GFP_P2_K4,11,DM2,9.515195,0.0,4.145663,Plate #2 (unc84::GFP) (unc84::GFP),1976069,17,0.0,0.0,12.6019745,Or_VM3_VA5,VM3_VA5
1140,ORN_10day_nuclei_P3_L9,23,DA1,6.307597,0.0,7.831251,Plate #3 (lam::GFP),1521559,-1,0.0,0.0,11.5440445,Or_VA6_DC3_DM3,VA6_DC3_DM3
1141,ORNnuclei_adult_nSybUNC84GFP_P9_D11,20,NaN,15.399426,9.836696,10.501606,Plate #9 (unc84::GFP),394128,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1142,ORNnuclei_adult_nSybUNC84GFP_P10_K7,6,NaN,10.021723,14.579235,11.010642,Plate #10 (unc84::GFP),201245,1,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
1143,ORNnuclei_adult_nSybUNC84GFP_P5_I22,2,DM2,10.309496,0.0,2.0437624,Plate #5 (unc84::GFP),320185,3,0.0,0.0,2.0437624,Or_DM2,DM2
1144,ORNnuclei_adult_nSybUNC84GFP_P7_O2,9,VM1/VL1,10.590031,0.0,0.0,Plate #7 (unc84::GFP),815370,1,0.0,0.0,0.0,Ir_MARS9,unannotated
1145,ORNnuclei_adult_nSybUNC84GFP_P5_G12,7,DC1,11.983639,9.708894,10.238878,Plate #5 (unc84::GFP),979794,15,0.0,1.0148,10.190557,Or_DC1,DC1
1146,ORNnuclei_adult_nSybUNC84GFP_P9_E19,14,DM1/VA2,6.6237984,8.915866,8.302969,Plate #9 (unc84::GFP),819510,7,0.0,0.0,8.661422,Or_DM1,DM1
1147,ORNnuclei_adult_nSybUNC84GFP_P9_N13,7,NaN,12.222254,5.4956927,12.21929,Plate #9 (unc84::GFP),407979,12,0.0,0.0,0.0,Or_DC1,DC1
1148,ORN_10day_nuclei_P2_I13,19,VM1/VL1,10.798349,9.149967,9.570031,Plate #2 (lam::GFP),1119758,1,0.0,0.0,7.5925,Ir_VL1_VM1,VL1_VM1
1149,ORNnuclei_adult_nSybUNC84GFP_P7_J13,14,NaN,10.822445,9.313122,11.9410515,Plate #7 (unc84::GFP),240905,-1,0.0,0.0,0.0,Or_DM1,DM1
1150,ORNnuclei_adult_nSybUNC84GFP_P6_M12,5,DA1,7.9134264,3.6680844,10.882679,Plate #6 (unc84::GFP),683078,4,0.0,0.0,9.511857,Or_DA1,DA1
1151,ORNnuclei_adult_nSybUNC84GFP_P2_G21,19,VM1/VL1,8.121023,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),61283,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1152,ORNnuclei_adult_nSybUNC84GFP_P7_N22,3,DC2,4.788849,0.0,0.0,Plate #7 (unc84::GFP),562997,11,0.0,0.0,10.34561,Or_DC2,DC2
1153,ORNnuclei_adult_nSybUNC84GFP_P1_M20,10,VM1/VL1,0.0,0.0,7.5752063,Plate #1 (unc84::GFP),100155,-1,0.0,0.0,0.0,Or_D,D
1154,ORNnuclei_adult_nSybUNC84GFP_P6_M16,26,DL5,6.894065,6.0557394,0.0,Plate #6 (unc84::GFP),228934,14,0.0,0.0,6.8400836,Or_DL5,DL5
1155,ORN_10day_nuclei_P2_O3,19,"DL2v/d, DP1l, DC4/DP1m",12.17549,0.0,9.944864,Plate #2 (lam::GFP),388989,1,0.0,0.0,0.0,Ir_VL1_VM1,VL1_VM1
1156,ORNnuclei_adult_nSybUNC84GFP_P9_E2,18,NaN,6.775604,9.17765,8.701305,Plate #9 (unc84::GFP),368453,1,0.0,0.0,9.367446,Ir_VP4_VP1d,VP4_VP1d_VP2
1157,ORNnuclei_adult_nSybUNC84GFP_P7_K13,7,DC1,2.7062275,0.0,8.3894415,Plate #7 (unc84::GFP),361917,15,0.0,0.0,9.821012,Or_DC1,DC1
1158,ORNnuclei_adult_nSybUNC84GFP_P1_C14,25,NaN,15.072908,0.0,8.967228,Plate #1 (unc84::GFP),50050,8,0.0,0.0,11.898293,Or_MARS25,unannotated
1159,ORNnuclei_adult_nSybUNC84GFP_P7_F6,12,"DL2v/d, DP1l, DC4/DP1m",12.091849,8.170919,2.7701085,Plate #7 (unc84::GFP),515323,1,0.0,0.0,9.524466,Ir_DL2d/v_DP1l_VC3,DL2d/v_DP1l_VC3l
1160,ORNnuclei_adult_nSybUNC84GFP_P9_A4,4,VA1v,10.417725,9.629995,10.006646,Plate #9 (unc84::GFP),97302,10,0.0,0.0,0.0,Or_VA1v,VA1v
1161,ORNnuclei_adult_nSybUNC84GFP_P2_G12,4,VA1v,8.251122,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),1435750,10,0.0,0.0,0.0,Or_VA1v,VA1v
1162,ORNnuclei_adult_nSybUNC84GFP_P9_E22,5,DA1,9.9072075,7.9542375,14.162159,Plate #9 (unc84::GFP),242908,4,0.0,0.0,11.033729,Or_DA1,DA1
1163,ORNnuclei_adult_nSybUNC84GFP_P8_O19,23,NaN,6.269889,10.364556,9.318624,Plate #8 (unc84::GFP),354490,12,0.0,0.0,9.692684,Or_VA6_DC3_DM3,VA6_DC3_DM3
1164,ORNnuclei_adult_nSybUNC84GFP_P5_A12,7,DC1,9.444038,6.1055193,6.6834807,Plate #5 (unc84::GFP),58948,21,0.0,0.0,9.408466,Or_DC1,DC1
1165,ORNnuclei_adult_nSybUNC84GFP_P2_M17,1,DM4,7.804559,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),1078330,2,0.0,0.0,2.2355554,Or_DM4,DM4
1166,ORNnuclei_adult_nSybUNC84GFP_P1_F11,11,VM3,0.0,0.0,0.0,Plate #1 (unc84::GFP),1725999,17,0.0,0.0,0.6593534,Or_VM3_VA5,VM3_VA5
1167,ORNnuclei_adult_nSybUNC84GFP_P9_B13,20,NaN,14.4386835,6.0307317,5.853099,Plate #9 (unc84::GFP),792197,1,0.0,0.0,1.177798,Ir_MARS20,unannotated
1168,ORNnuclei_adult_nSybUNC84GFP_P2_M13,14,DM1/VA2,9.557981,0.0,0.0,Plate #2 (unc84::GFP) (unc84::GFP),1343040,7,0.0,0.0,0.0,Or_DM1,DM1
1169,ORNnuclei_adult_nSybUNC84GFP_P9_J24,1,DM4,10.281118,13.836224,13.602414,Plate #9 (unc84::GFP),281509,-1,0.0,0.0,0.0,Or_DM4,DM4
1170,ORNnuclei_adult_nSybUNC84GFP_P7_L3,5,DA1,3.2978928,0.0,3.8331099,Plate #7 (unc84::GFP),226378,4,0.0,0.0,10.329191,Or_DA1,DA1
1171,ORNnuclei_adult_nSybUNC84GFP_P9_B17,22,DM1/VA2,11.292322,5.395693,15.115938,Plate #9 (unc84::GFP),170323,-1,0.0,0.0,0.0,Or_MARS22,unannotated
1172,ORN_10day_nuclei_P3_M10,20,NaN,10.408646,0.0,10.506381,Plate #3 (lam::GFP),409336,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1173,ORNnuclei_adult_nSybUNC84GFP_P8_B7,26,DL5,8.758357,3.146537,5.366612,Plate #8 (unc84::GFP),1018424,14,0.0,0.0,1.5674572,Or_DL5,DL5
1174,ORNnuclei_adult_nSybUNC84GFP_P8_C21,13,"DL2v/d, DP1l, DC4/DP1m",8.948004,0.0,0.0,Plate #8 (unc84::GFP),992137,1,0.0,5.180999,2.00855,Ir_DP1m_DC4,DP1m_DC4
1175,ORNnuclei_adult_nSybUNC84GFP_P9_H19,13,"DL2v/d, DP1l, DC4/DP1m",6.6491094,0.0,0.0,Plate #9 (unc84::GFP),553516,1,0.0,0.0,0.0,Ir_DP1m_DC4,DP1m_DC4
1176,ORNnuclei_adult_nSybUNC84GFP_P10_E19,13,"DL2v/d, DP1l, DC4/DP1m",6.2670455,0.0,7.9544578,Plate #10 (unc84::GFP),52622,1,0.0,0.0,9.498114,Ir_DP1m_DC4,DP1m_DC4
1177,ORNnuclei_adult_nSybUNC84GFP_P8_G12,7,DC1,9.143069,0.0,0.0,Plate #8 (unc84::GFP),632556,15,0.0,0.0,11.6491585,Or_DC1,DC1
1178,ORNnuclei_adult_nSybUNC84GFP_P6_I13,14,DM1/VA2,9.86235,8.643385,9.104431,Plate #6 (unc84::GFP),378570,7,0.0,0.0,2.6514626,Or_DM1,DM1
1179,ORNnuclei_adult_nSybUNC84GFP_P7_B18,9,VM1/VL1,10.704194,7.8580832,0.0,Plate #7 (unc84::GFP),199120,1,0.0,7.381363,0.0,Ir_MARS9,unannotated
1180,ORNnuclei_adult_nSybUNC84GFP_P6_O19,0,V,6.8667603,0.0,3.6000047,Plate #6 (unc84::GFP),898814,0,0.0,0.0,9.681185,Gr_V,V
1181,ORNnuclei_adult_nSybUNC84GFP_P10_M3,10,VA5/D,11.031519,7.8206825,2.442294,Plate #10 (unc84::GFP),901906,19,0.0,0.0,1.6859518,Or_D,D
1182,ORN_10day_nuclei_P3_B14,15,DM1/VA2,9.901739,0.0,10.3717165,Plate #3 (lam::GFP),735680,5,0.0,0.0,0.0,Or_VA2,VA2
1183,ORNnuclei_adult_nSybUNC84GFP_P2_B5,21,NaN,8.188892,0.0,3.6070411,Plate #2 (unc84::GFP) (unc84::GFP),268215,1,0.0,0.0,0.0,Ir_MARS21,unannotated
1184,ORNnuclei_adult_nSybUNC84GFP_P10_G3,10,VA6/DC3,11.9354105,0.0,11.726559,Plate #10 (unc84::GFP),126926,-1,0.0,0.0,4.0667105,Or_D,D
1185,ORNnuclei_adult_nSybUNC84GFP_P6_J19,20,NaN,11.959476,9.648224,0.0,Plate #6 (unc84::GFP),351873,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1186,ORNnuclei_adult_nSybUNC84GFP_P8_O16,7,DC1,9.598221,3.7533188,0.0,Plate #8 (unc84::GFP),80094,15,0.0,0.0,10.3015175,Or_DC1,DC1
1187,ORNnuclei_adult_nSybUNC84GFP_P3_M15,26,DL5,12.610106,0.0,0.0,Plate #3 (unc84::GFP),153095,14,0.0,0.0,5.0729403,Or_DL5,DL5
1188,ORNnuclei_adult_nSybUNC84GFP_P7_K23,21,NaN,12.947492,0.0,11.608702,Plate #7 (unc84::GFP),80398,1,0.0,0.0,5.665406,Ir_MARS21,unannotated
1189,ORN_10day_nuclei_P2_A18,5,DA1,9.865059,0.0,0.0,Plate #2 (lam::GFP),756792,4,0.0,0.0,1.2149746,Or_DA1,DA1
1190,ORNnuclei_adult_nSybUNC84GFP_P3_E11,6,DM1/VA2,16.27905,11.105735,9.379328,Plate #3 (unc84::GFP),72183,1,0.0,0.0,0.0,Ir_VP1l_VP3,VP1l_VP3
1191,ORNnuclei_adult_nSybUNC84GFP_P8_H17,5,DA1,10.319243,4.1794662,11.896067,Plate #8 (unc84::GFP),408892,4,0.0,0.0,12.607852,Or_DA1,DA1
1192,ORNnuclei_adult_nSybUNC84GFP_P8_N20,11,VA5/D,10.878966,9.438197,7.774955,Plate #8 (unc84::GFP),362343,16,0.0,0.0,1.910662,Or_VM3_VA5,VM3_VA5
1193,ORNnuclei_adult_nSybUNC84GFP_P10_L5,20,NaN,6.364075,10.040846,0.0,Plate #10 (unc84::GFP),368679,1,0.0,0.0,0.0,Ir_MARS20,unannotated
1194,ORNnuclei_adult_nSybUNC84GFP_P1_E17,9,VM1/VL1,8.358456,0.0,1.2802703,Plate #1 (unc84::GFP),699866,1,0.0,0.0,1.2802703,Ir_MARS9,unannotated
1195,ORNnuclei_adult_nSybUNC84GFP_P1_D11,11,VM3,6.176303,0.0,2.2641401,Plate #1 (unc84::GFP),1051613,17,0.0,2.524716,5.1388607,Or_VM3_VA5,VM3_VA5
1196,ORNnuclei_adult_nSybUNC84GFP_P10_O21,14,DM1/VA2,12.841167,5.920795,7.0545173,Plate #10 (unc84::GFP),234974,6,0.0,0.0,0.0,Or_DM1,DM1
1197,ORNnuclei_adult_nSybUNC84GFP_P10_B11,5,DA1,9.089527,4.73279,3.4054615,Plate #10 (unc84::GFP),312627,4,0.0,0.0,11.390551,Or_DA1,DA1
1198,ORNnuclei_adult_nSybUNC84GFP_P7_E23,9,VM1/VL1,7.312981,7.639189,9.854138,Plate #7 (unc84::GFP),297448,1,0.0,0.0,0.0,Ir_MARS9,unannotated
1199,ORNnuclei_adult_nSybUNC84GFP_P7_N6,7,DC1,9.099784,1.748731,10.926413,Plate #7 (unc84::GFP),423616,-1,0.0,0.0,8.668984,Or_DC1,DC1
1200,ORNnuclei_adult_nSybUNC84GFP_P7_C14,2,DM4,5.2225933,5.035457,13.298615,Plate #7 (unc84::GFP),220152,12,0.0,0.0,0.0,Or_DM2,DM2
1201,ORN_10day_nuclei_P3_D12,4,VA1v,11.055889,6.6800222,12.148965,Plate #3 (lam::GFP),906060,10,0.0,0.0,0.0,Or_VA1v,VA1v
1202,ORNnuclei_adult_nSybUNC84GFP_P6_C7,0,V,11.688634,9.577024,10.595537,Plate #6 (unc84::GFP),241221,0,0.0,0.0,9.615655,Gr_V,V
1203,ORNnuclei_adult_nSybUNC84GFP_P6_E3,4,VA1v,3.6381636,6.4723134,8.946565,Plate #6 (unc84::GFP),261991,10,0.0,0.0,0.0,Or_VA1v,VA1v
1204,ORNnuclei_adult_nSybUNC84GFP_P1_E6,4,VA1v,11.683642,0.0,0.0,Plate #1 (unc84::GFP),494758,10,0.0,2.8203976,2.8203976,Or_VA1v,VA1v
